0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5
0,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,5
0,11,11,11,11,11,11,11,11,74,11,11,11,11,11,11,11,11,11,11,11,11,11,74,11,11,11,11,11,11,11,11,11,11,74,11,11,11,11,5
0,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,5
0,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,0,11,11,11,5
0,11,74,11,89,0,11,74,11,11,0,11,89,74,74,11,0,11,89,11,11,11,0,11,11,74,11,11,0,11,11,11,11,11,11,0,11,11,11,5
0,11,11,86,11,0,11,86,89,11,0,11,11,86,11,11,0,11,86,86,11,11,0,89,11,89,11,11,0,11,11,11,11,11,11,0,11,11,11,5
0,11,11,11,11,0,11,11,11,11,0,11,11,11,11,11,0,11,11,11,11,11,0,11,11,11,11,11,0,11,11,11,11,11,11,0,11,11,11,5
0,11,77,11,11,0,11,77,11,11,0,11,11,77,11,11,0,11,11,11,11,11,0,11,11,77,11,11,0,11,74,11,11,74,11,0,41,36,37,5
0,11,11,11,11,11,11,11,11,11,0,11,11,11,11,11,0,11,11,11,11,11,11,11,11,11,11,11,0,11,11,11,11,11,11,11,11,11,11,5
0,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,5
0,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,5
0,11,11,11,11,11,5,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41
0,11,11,11,11,11,5,11,86,11,11,11,11,77,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,15,11,11,11,11,11,11,11,15
0,11,11,11,11,11,5,11,11,86,11,89,11,77,11,11,74,11,11,11,11,11,11,11,11,11,11,11,11,11,11,15,11,11,11,11,11,11,11,15
0,11,11,11,11,11,5,11,11,11,11,11,11,77,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,15,11,11,11,84,11,11,11,15
0,11,11,11,11,11,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,11,11,11,11,11,15,11,11,11,11,11,11,11,15
0,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,15,11,11,11,11,11,11,11,15
0,11,11,11,11,11,11,11,11,11,11,11,11,11,11,74,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,15,11,11,11,11,11,11,11,15
0,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,15,11,11,11,11,11,11,11,15
0,41,66,67,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,66,67,15,11,11,11,11,11,11,11,15
0,11,11,11,11,11,15,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,15,11,11,11,11,11,11,11,15
0,11,11,11,11,11,15,11,89,11,11,11,74,11,11,11,11,11,11,11,11,86,11,77,11,11,11,11,11,11,11,15,11,11,11,11,11,11,11,15
0,11,11,11,11,11,15,11,89,11,11,11,11,11,11,11,11,11,11,11,11,86,11,11,11,11,11,11,11,11,11,15,11,11,74,11,74,11,11,15
0,11,11,77,11,11,15,11,89,11,11,11,11,74,11,11,11,11,11,11,11,86,11,11,77,11,11,11,11,11,11,15,11,11,11,11,11,11,11,15
0,11,11,11,11,11,15,11,89,11,11,11,11,11,11,11,74,11,11,11,11,86,11,11,11,11,11,11,11,11,11,15,11,11,11,11,74,11,11,15
0,11,11,11,11,11,15,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,15,11,11,11,74,11,11,11,15
0,11,11,11,11,11,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,42,42,42,42,42,15,11,11,86,11,11,11,11,15
0,11,11,11,77,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,86,11,11,11,11,11,11,11,15
0,11,11,11,11,11,11,11,77,11,11,11,77,11,11,11,86,11,11,11,11,11,77,11,86,11,11,11,11,11,11,11,11,11,11,11,11,11,11,15
0,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,15
0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
