20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
20,11,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,5,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
20,11,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,5,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
20,41,41,41,41,41,53,11,77,12,12,12,12,12,12,12,12,5,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
12,12,12,12,12,12,0,86,11,12,12,12,12,12,12,89,12,5,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
12,12,12,12,12,12,0,12,12,12,12,12,12,12,12,12,74,5,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
12,12,12,12,12,12,0,12,89,1,1,1,1,1,1,1,1,1,1,1,1,1,5,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
12,12,12,12,12,12,0,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,5,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
12,12,12,12,12,12,0,12,11,12,12,12,12,12,74,12,12,11,77,12,12,12,5,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
12,12,12,12,12,12,0,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,5,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
12,12,12,12,12,12,40,41,41,41,41,41,41,41,41,41,41,41,41,53,66,67,5,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,10,74,89,5,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,10,12,12,5,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,10,12,12,5,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12,12,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42
10,12,89,77,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,5
10,12,12,11,12,12,12,12,12,12,77,12,12,12,12,12,86,12,12,12,12,12,12,12,12,12,12,12,11,12,12,12,12,12,11,12,74,12,86,5
10,12,12,11,12,12,74,12,12,12,12,12,12,12,12,12,12,12,12,12,74,12,5,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,5
10,12,12,11,12,12,12,12,12,12,12,12,12,86,12,12,12,12,12,12,12,12,5,12,12,12,12,12,12,12,86,12,12,12,12,12,12,12,11,5
10,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,5,12,12,12,89,12,12,12,12,12,12,12,12,12,77,12,11,5
40,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,53,12,12,5,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,89,5
12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,0,77,12,54,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,5
12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,0,12,12,5,12,12,12,12,12,12,77,12,12,12,12,12,12,12,12,12,5
12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,0,12,12,5,12,12,12,12,12,12,11,12,12,12,12,12,12,12,86,12,5
12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,0,12,12,5,12,12,12,12,12,12,11,12,12,12,12,12,12,12,12,12,5
12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,0,12,12,5,12,12,12,12,12,12,77,12,12,12,12,12,12,12,12,12,5
12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,0,12,12,5,12,12,12,12,12,54,42,42,12,12,12,42,42,15,12,12,5
12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,0,74,12,5,12,12,12,12,12,25,12,74,12,12,12,12,12,15,12,12,5
12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,0,12,12,5,12,12,12,12,12,25,12,12,12,84,12,12,12,15,12,12,5
12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,0,12,12,89,12,12,12,12,12,25,86,12,12,12,12,74,12,15,12,12,5
12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,0,12,12,12,12,12,12,12,12,25,12,12,12,12,12,12,12,15,89,12,5
12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,40,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,45,42,42,5
