1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,89,5
0,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,86,11,11,11,11,11,11,74,11,11,11,11,11,5
0,11,11,11,11,11,11,11,11,11,11,11,86,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,5
0,11,11,11,11,11,74,11,11,11,11,11,11,11,11,11,11,11,86,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,5
0,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,74,11,11,11,11,11,11,11,11,11,11,11,86,11,11,11,5
0,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,89,5
0,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,11,11,11,11,0,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,5
0,11,11,11,11,11,11,11,11,11,11,11,11,11,11,0,11,11,11,11,0,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,5
0,11,11,11,11,11,11,11,86,11,11,11,11,11,11,0,11,11,11,11,0,11,11,11,11,11,11,11,11,11,77,11,11,11,11,11,11,11,11,5
0,11,11,86,11,11,11,11,11,11,11,11,11,11,11,0,11,11,11,11,0,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,5
0,11,11,86,11,41,41,41,41,41,41,41,11,11,11,0,11,11,11,11,0,11,11,11,86,11,11,11,11,11,11,11,11,11,11,11,11,11,11,5
0,11,11,11,11,0,11,11,11,11,11,0,11,11,11,0,11,11,11,11,0,11,11,11,11,11,41,41,41,41,41,41,41,41,41,0,11,11,11,5
0,74,11,11,11,0,11,84,11,11,11,0,11,89,11,0,11,11,11,11,0,11,11,11,11,11,0,11,11,11,11,11,11,89,11,0,11,11,11,5
0,11,11,11,11,0,11,11,11,11,11,11,11,11,11,0,11,11,11,11,0,11,11,11,11,11,0,11,11,11,11,11,11,11,11,0,11,11,11,5
0,11,11,11,11,0,11,11,11,11,11,74,11,11,11,0,11,11,11,11,0,11,11,74,11,11,0,11,11,89,11,11,11,11,11,0,11,11,11,5
0,11,11,11,11,0,11,11,86,11,11,11,11,11,11,0,11,11,11,11,0,11,11,11,11,11,0,11,11,11,11,11,11,11,11,0,11,11,11,5
0,11,11,11,11,0,11,11,11,11,11,0,11,11,11,0,11,11,11,11,0,11,11,11,11,11,0,11,11,11,11,11,11,11,11,0,11,77,11,5
0,11,11,11,11,41,41,41,41,41,41,41,41,41,41,0,11,74,11,11,0,11,11,11,11,11,0,11,11,11,11,86,11,11,11,0,11,11,11,5
0,11,89,11,11,10,11,11,11,11,11,11,11,11,11,11,11,11,11,11,0,11,11,11,11,11,0,11,11,11,11,11,11,11,11,0,11,11,11,5
0,11,11,11,11,10,11,11,11,11,11,11,11,11,11,11,11,11,11,11,0,11,11,11,11,11,0,11,11,11,11,11,11,11,11,0,11,11,11,5
0,11,11,11,11,10,11,74,11,11,11,11,11,11,11,11,11,11,11,11,0,11,11,11,11,11,0,11,11,11,11,11,11,11,11,0,11,11,11,5
0,11,11,11,11,10,11,11,11,11,41,41,41,41,41,41,41,41,41,41,41,11,11,11,11,11,11,11,11,11,11,11,11,11,11,0,11,11,11,5
0,11,11,11,11,10,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,0,11,11,11,5
0,11,11,11,11,10,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,77,11,11,11,11,11,11,11,0,11,11,11,5
0,11,11,11,11,10,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,0,11,11,11,5
0,11,11,11,11,10,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,0,11,11,11,5
0,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,5
0,11,11,11,11,11,77,11,11,11,11,11,77,11,11,11,11,11,11,11,77,11,11,11,11,11,11,11,11,11,77,11,11,11,11,11,11,11,11,5
0,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,5
0,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,89,11,5
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
