1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,77,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,5
0,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,5
0,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,74,11,11,5
0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,11,11,11,11,5
0,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,5
0,11,11,11,11,11,11,11,11,11,74,11,11,11,11,11,11,74,11,11,11,11,11,11,11,11,11,74,11,11,11,11,11,11,11,11,11,74,11,5
0,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,5
0,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,5
0,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,74,11,5
0,11,11,11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,11,11,11,11,5
0,11,11,11,-1610612735,11,11,11,11,11,11,11,11,11,-1610612735,11,11,11,11,11,11,11,11,11,11,11,11,11,-1610612735,84,11,11,11,11,-1610612735,11,11,11,11,5
0,11,11,11,-1610612735,11,11,11,11,11,11,11,11,11,-1610612735,11,11,11,11,11,11,11,11,11,11,86,11,11,-1610612735,11,11,11,11,11,-1610612735,11,11,11,11,5
0,11,11,11,-1610612735,11,11,11,11,-1610612735,11,11,11,11,-1610612735,11,11,86,11,11,11,11,-1610612735,11,11,11,11,11,-1610612735,11,11,11,11,11,-1610612735,11,11,11,11,5
0,11,11,11,-1610612735,11,11,11,11,-1610612735,11,11,11,11,-1610612735,11,11,11,11,11,11,11,-1610612735,11,11,11,11,11,-1610612735,77,77,77,77,77,-1610612735,11,11,11,11,5
0,11,74,11,-1610612735,11,11,11,11,-1610612735,11,11,11,86,-1610612735,11,11,11,11,11,11,11,-1610612735,11,11,11,11,11,-1610612735,11,11,11,11,11,-1610612735,11,89,11,11,5
